# Marker genes for zona reticularis cells
# gene_id: ENSEMBL Gene ID
# gene_name: Common name of the gene
# avg_log2FC: Log2 fold-change of the average expression between the given cell type and the remaining cells (min 0.5)
# FDR: p-value-derived FDR value for gene 
# is_enriched: A binary (0/1) value indicating whether the given gene is enriched for the cell type (FDR < 0.1)
gene_id	gene_name	avg_log2FC	p_val_adj	is_enriched
ENSG00000082438	COBLL1	9.91693584481789	0.0	1.0
ENSG00000158019	BABAM2	8.04503086221401	0.0	1.0
ENSG00000144331	ZNF385B	7.39918689023865	0.0	1.0
ENSG00000105398	SULT2A1	5.98385057752384	0.0	1.0
ENSG00000138449	SLC40A1	5.161638079838009	0.0	1.0
ENSG00000052126	PLEKHA5	3.8612258814092097	0.0	1.0
ENSG00000069020	MAST4	3.4670737313028903	0.0	1.0
ENSG00000154229	PRKCA	3.3249316676871903	0.0	1.0
ENSG00000259108	LINC01595	3.24404122539557	0.0	1.0
ENSG00000245532	NEAT1	3.09724937213382	0.0	1.0
ENSG00000182463	TSHZ2	3.02998977811435	0.0	1.0
	AC021171.1	2.9135019806414904	0.0	1.0
ENSG00000197442	MAP3K5	2.51592568330575	0.0	1.0
ENSG00000150471	ADGRL3	1.9500401317804599	0.0	1.0
ENSG00000154556	SORBS2	1.9131865815480802	0.0	1.0
ENSG00000170962	PDGFD	3.22045971173842	9.892916601202904e-290	1.0
ENSG00000152207	CYSLTR2	5.693903958091309	7.890826519846385e-289	1.0
ENSG00000147872	PLIN2	2.01725912786603	4.173141115137307e-280	1.0
ENSG00000109906	ZBTB16	1.65622245272248	4.390932584318418e-277	1.0
ENSG00000162645	GBP2	5.759738931905769	6.535153925977207e-264	1.0
ENSG00000164951	PDP1	1.99866238032819	3.189833964535088e-260	1.0
	AC034268.2	2.50285698900008	9.020639289470516e-241	1.0
ENSG00000143816	WNT9A	5.14250127465103	3.4145274247545884e-234	1.0
ENSG00000005187	ACSM3	5.99239786221818	9.785466020934687e-231	1.0
	FAM198B	14.1992501474647	1.3140622532454494e-230	1.0
ENSG00000119927	GPAM	3.77927238790918	5.3531368155561675e-219	1.0
ENSG00000250488	LINC02233	7.248977662689099	1.6988814619928593e-212	1.0
ENSG00000280213	UCKL1-AS1	2.4638601093794104	2.3323027069628292e-212	1.0
ENSG00000101951	PAGE4	1.4323630265643998	6.806459341186898e-212	1.0
	AL158827.2	1.78118385440829	1.700575007212389e-208	1.0
ENSG00000265972	TXNIP	0.9071014662871609	6.894653260941346e-204	1.0
ENSG00000165449	SLC16A9	2.53672110580911	4.147350708544058e-202	1.0
	PALM2-AKAP2	5.05640191409009	1.2812241697108295e-200	1.0
ENSG00000197580	BCO2	0.7250404240359101	6.973113953734946e-190	1.0
ENSG00000226253	MRPL35P3	2.1917311555189	7.684682952971686e-190	1.0
ENSG00000166743	ACSM1	6.40124652177135	1.6069418823518894e-188	1.0
ENSG00000150054	MPP7	1.2258020614319398	1.0247188587645195e-185	1.0
ENSG00000228127	LINC01649	3.25825942205373	4.106612128498109e-175	1.0
ENSG00000134107	BHLHE40	0.584079183277851	8.799631685754616e-175	1.0
ENSG00000136842	TMOD1	1.3930835413003302	2.895116124177809e-171	1.0
ENSG00000172482	AGXT	2.17988732828894	3.945623886320159e-168	1.0
	AL139317.3	0.9825736346774859	1.740120541434419e-167	1.0
ENSG00000182645	CCDC172	1.7218220695926698	2.837621147688619e-165	1.0
	AC009704.2	1.8236588359133	9.947836418821705e-165	1.0
ENSG00000004799	PDK4	1.1634874953143401	1.1558491896006696e-162	1.0
	AC113346.2	1.3240091512810601	2.1209697517685694e-162	1.0
ENSG00000263097	TAS2R31	0.514204396136019	7.781639991819747e-162	1.0
ENSG00000282256	TAS2R31	0.514204396136019	7.781639991819747e-162	1.0
ENSG00000256436	TAS2R31	0.514204396136019	7.781639991819747e-162	1.0
	AL031432.3	0.6901053831538421	2.5949860106632295e-161	1.0
	AC108457.1	1.6013320334064498	6.612509744553648e-161	1.0
	AL442128.2	1.5079850905976102	3.9972029434286486e-160	1.0
ENSG00000115896	PLCL1	3.35555460129943	4.732250372422458e-160	1.0
	AC010327.2	0.9406112202072309	3.6782876191901585e-159	1.0
	Z69706.1	1.7003296218014199	1.0419562341337896e-158	1.0
	AL360267.2	1.7880334402544498	1.7256875031761497e-158	1.0
	AC015688.4	2.0357956184029997	2.2833541441581288e-158	1.0
ENSG00000158486	DNAH3	0.772001540975356	9.332502401259598e-158	1.0
ENSG00000168209	DDIT4	1.44099633707245	1.7277607150472894e-157	1.0
ENSG00000189221	MAOA	5.350897626705599	3.3580904696375185e-157	1.0
ENSG00000153814	JAZF1	1.4172902024179	2.5062846434812297e-156	1.0
ENSG00000106034	CPED1	2.47308419045891	2.737990648903379e-155	1.0
	AC019197.1	6.06713304692592	7.770271511901698e-154	1.0
	AL109930.1	1.06184118521325	2.8694896032148797e-153	1.0
ENSG00000184378	ACTRT3	1.7050941011777498	1.3168354994224895e-152	1.0
ENSG00000163499	CRYBA2	1.5873291535088798	2.3627652496083095e-151	1.0
ENSG00000049247	UTS2	1.4972868609683898	1.1917757642584197e-150	1.0
ENSG00000198431	TXNRD1	1.36341703820855	5.377517599644829e-150	1.0
ENSG00000282810	MIR210HG	5.2703705996476105	1.6026489187146297e-149	1.0
ENSG00000247095	MIR210HG	5.2703705996476105	1.6026489187146297e-149	1.0
	AC107871.2	2.34257827253519	6.383660181517768e-148	1.0
	SEPT7P3	1.6682329197571497	9.132420773476696e-148	1.0
ENSG00000163082	SGPP2	1.4629093728135902	2.722037990364419e-147	1.0
ENSG00000255568	BRWD1-AS2	1.42958690858062	6.785893332667338e-147	1.0
