# Marker genes for zona fasciculata cells
# gene_id: ENSEMBL Gene ID
# gene_name: Common name of the gene
# avg_log2FC: Log2 fold-change of the average expression between the given cell type and the remaining cells (min 0.5)
# FDR: p-value-derived FDR value for gene 
# is_enriched: A binary (0/1) value indicating whether the given gene is enriched for the cell type (FDR < 0.1)
gene_id	gene_name	avg_log2FC	p_val_adj	is_enriched
	AL163541.1	3.8942983196393697	1.1751265546743195e-260	1.0
ENSG00000170962	PDGFD	0.9668438126792379	1.72596858721754e-30	1.0
	AC109779.1	2.2193095156208904	5.05404485524911e-27	1.0
	AC069410.1	1.19419993007577	1.59638645688535e-25	1.0
ENSG00000182463	TSHZ2	1.81228377144164	2.57178104341159e-25	1.0
ENSG00000138356	AOX1	0.713057719053523	7.880834797693008e-21	1.0
ENSG00000148795	CYP17A1	1.56331277327205	2.5901668273411398e-15	1.0
	AC027117.2	0.5492732745296091	1.7158026069572302e-14	1.0
ENSG00000213659	RSU1P3	3.34019034565562	1.1085558438233399e-13	1.0
ENSG00000263787	SKAP1-AS1	2.2304633511172103	2.70742993736452e-12	1.0
ENSG00000143851	PTPN7	1.4212286104781002	1.53580173668178e-10	1.0
ENSG00000281357	ARRDC3-AS1	4.830589656898231	1.7595740235295201e-10	1.0
	AC140504.1	3.14623976443514	3.87502434518251e-10	1.0
	AC067942.1	0.676925118652369	6.00011453019031e-10	1.0
ENSG00000172456	FGGY	2.28227871448796	1.6600477191428302e-09	1.0
	AC104162.1	2.3787808709911498	1.8835930487265603e-09	1.0
	AC098820.2	2.2007209973705604	2.8726954714130103e-09	1.0
ENSG00000189266	PNRC2	2.3958061378532203	4.359618209031771e-09	1.0
	AC020978.1	3.39866349045147	5.4867176297373894e-09	1.0
ENSG00000243083	LINC00870	1.07351588789439	1.18502834082894e-08	1.0
	AL139021.2	3.0522226517339903	1.19261897188796e-08	1.0
ENSG00000135469	COQ10A	2.28547456142817	1.5007982126326297e-08	1.0
	AC246817.1	3.1972611265509703	2.22642471984981e-08	1.0
ENSG00000198618	PPIAP22	4.26998814342771	3.14756111545414e-08	1.0
	AC010776.1	0.7338082786485559	3.76931482135625e-08	1.0
	AL031717.1	2.8166789289451097	4.24332830035562e-08	1.0
	AC010653.1	1.99099083095145	1.35520597038923e-07	1.0
ENSG00000138823	MTTP	3.0282959848346	1.6708729059781302e-07	1.0
ENSG00000206560	ANKRD28	0.8568347623441529	1.67860032157834e-07	1.0
ENSG00000250290	NCAPGP1	0.747430186265818	1.73008109237569e-07	1.0
ENSG00000138829	FBN2	4.16248445230892	2.42643126744438e-07	1.0
ENSG00000134363	FST	2.86406045066028	4.83077633896491e-07	1.0
ENSG00000160214	RRP1	2.76972515917598	5.09091349546691e-07	1.0
	AL137060.1	2.76747711793827	5.345622835874731e-07	1.0
ENSG00000166411	IDH3A	0.6041304926100239	7.51714936719765e-07	1.0
ENSG00000255117	LINC02546	3.4907894016660803	7.880425581879159e-07	1.0
ENSG00000285501	AGBL2	1.1880234254106399	8.01697733379942e-07	1.0
ENSG00000165923	AGBL2	1.1880234254106399	8.01697733379942e-07	1.0
	AC092364.2	3.6308231224456398	8.349236216292592e-07	1.0
ENSG00000188199	NUTM2B	2.16551441199924	9.197093827247221e-07	1.0
ENSG00000153944	MSI2	0.743522713514145	1.0714237646899598e-06	1.0
	AP001625.2	2.17140035007839	1.1067359261101802e-06	1.0
ENSG00000262454	MIR193BHG	2.86124672709948	1.16350461889815e-06	1.0
ENSG00000147647	DPYS	0.786422520495223	2.72416563029815e-06	1.0
	AC004024.1	3.2482664705582596	3.7915609911677903e-06	1.0
ENSG00000113946	CLDN16	1.8562889715088897	3.96107600420498e-06	1.0
	AC020658.6	4.5001543230913	4.02181487070168e-06	1.0
ENSG00000176402	GJC3	2.3404548809972097	4.07845050791221e-06	1.0
ENSG00000244301	AOX3P	5.421829229084669	4.07863276088835e-06	1.0
